,filename,class,width,height,frames_per_second,num_frames
653,TANA_TEACHES_EVERONE_HOW_TO_CLIMB_A_FENCE_climb_f_cm_np1_ba_med_0.avi,climb,320,240,30.0,145
654,The_Fugitive_5_climb_f_cm_np1_ri_med_8.avi,climb,352,240,30.0,142
655,megan_roof_climbing_climb_f_cm_np1_ri_goo_0.avi,climb,320,240,30.0,150
656,megan_roof_climbing_climb_f_cm_np1_ri_goo_1.avi,climb,320,240,30.0,77
657,rope_climb_Olivia_Age_4_climb_f_cm_np1_ba_med_1.avi,climb,320,240,30.0,106
658,rope_climb_Olivia_Age_4_climb_f_cm_np1_fr_med_2.avi,climb,320,240,30.0,114
659,rope_climb_Olivia_Age_4_climb_f_cm_np1_ri_med_0.avi,climb,320,240,30.0,85
660,rope_climbing_climb_f_nm_np1_ba_med_1.avi,climb,320,240,30.0,121
661,rope_climbing_climb_f_nm_np1_fr_med_0.avi,climb,320,240,30.0,102
662,speed_rope_climbing_competition_climb_f_cm_np1_ri_med_0.avi,climb,288,240,30.0,78
663,AgentCodyBanks_climb_stairs_f_cm_np1_fr_med_9.avi,climb_stairs,576,240,30.0,67
664,BATMAN_BEGINS_climb_stairs_f_cm_np1_ba_bad_15.avi,climb_stairs,560,240,30.0,49
665,BIG_FISH_climb_stairs_f_nm_np1_fr_med_1.avi,climb_stairs,432,240,30.0,103
666,Baddest_Fight_Scenes_EVER!_-_Kill_Bill__Vol___1_-_vs__Crazy_88_s_climb_stairs_f_nm_np1_fr_med_3.avi,climb_stairs,320,240,30.0,132
667,Beginner_Boxing_Lessons_-_Using_Stairs_for_Boxing_Training_climb_stairs_l_cm_np1_ba_med_0.avi,climb_stairs,352,240,30.0,78
668,Beginner_Boxing_Lessons_-_Using_Stairs_for_Boxing_Training_climb_stairs_l_cm_np1_ba_med_1.avi,climb_stairs,352,240,30.0,78
669,Beginner_Boxing_Lessons_-_Using_Stairs_for_Boxing_Training_climb_stairs_l_cm_np1_ba_med_2.avi,climb_stairs,352,240,30.0,78
670,Braune_Stiefel_brown_boots_hot_high_heels_Treppen_steigen_Down-_and_upstairs_climb_stairs_l_cm_np1_ba_med_0.avi,climb_stairs,288,240,30.0,78
671,Braune_Stiefel_brown_boots_hot_high_heels_Treppen_steigen_Down-_and_upstairs_climb_stairs_l_cm_np1_ba_med_1.avi,climb_stairs,288,240,30.0,78
672,Braune_Stiefel_brown_boots_hot_high_heels_Treppen_steigen_Down-_and_upstairs_climb_stairs_l_cm_np1_ba_med_2.avi,climb_stairs,288,240,30.0,78
673,Braune_Stiefel_brown_boots_hot_high_heels_Treppen_steigen_Down-_and_upstairs_climb_stairs_l_cm_np1_ri_med_3.avi,climb_stairs,288,240,30.0,78
674,Braune_Stiefel_brown_boots_hot_high_heels_Treppen_steigen_Down-_and_upstairs_climb_stairs_l_cm_np1_ri_med_4.avi,climb_stairs,288,240,30.0,78
675,Bruno_Walks_up_Stairs_-_Chicago_Dog_Training_-_We_can_teach_ANYTHING_to_a_dog!!!!_climb_stairs_f_cm_np1_fr_med_0.avi,climb_stairs,320,240,30.0,91
676,Bruno_Walks_up_Stairs_-_Chicago_Dog_Training_-_We_can_teach_ANYTHING_to_a_dog!!!!_climb_stairs_f_cm_np1_fr_med_1.avi,climb_stairs,320,240,30.0,88
677,Bruno_Walks_up_Stairs_-_Chicago_Dog_Training_-_We_can_teach_ANYTHING_to_a_dog!!!!_climb_stairs_f_cm_np1_fr_med_2.avi,climb_stairs,320,240,30.0,89
678,Dummer_Junge_kann_nicht_Treppen_steigen_climb_stairs_f_cm_np1_fr_bad_0.avi,climb_stairs,320,240,30.0,51
679,Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_1.avi,climb_stairs,320,240,30.0,78
680,Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,climb_stairs,320,240,30.0,78
681,Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,climb_stairs,320,240,30.0,78
682,Empire_State_Building_Run-Up_climb_stairs_f_cm_np2_ba_med_2.avi,climb_stairs,320,240,30.0,78
683,Fellowship_6_climb_stairs_f_cm_np1_ba_med_3.avi,climb_stairs,352,240,30.0,125
684,Fellowship_6_climb_stairs_f_nm_np1_ba_bad_4.avi,climb_stairs,352,240,30.0,93
685,Finding_Forrester_1_climb_stairs_u_cm_np1_fr_med_7.avi,climb_stairs,352,240,30.0,144
686,GuardiansOfO256kb_climb_stairs_f_cm_np1_ba_med_0.avi,climb_stairs,320,240,30.0,175
687,H_I_I_T__Swamis_stairs_with_Max_Wettstein_featuring_Donna_Wettstein_climb_stairs_f_cm_np1_ba_med_4.avi,climb_stairs,352,240,30.0,79
688,H_I_I_T__Swamis_stairs_with_Max_Wettstein_featuring_Donna_Wettstein_climb_stairs_f_cm_np1_ba_med_5.avi,climb_stairs,352,240,30.0,46
689,H_I_I_T__Swamis_stairs_with_Max_Wettstein_featuring_Donna_Wettstein_climb_stairs_f_cm_np1_ba_med_6.avi,climb_stairs,352,240,30.0,69
690,H_I_I_T__Swamis_stairs_with_Max_Wettstein_featuring_Donna_Wettstein_climb_stairs_f_cm_np1_ba_med_7.avi,climb_stairs,352,240,30.0,48
691,H_I_I_T__Swamis_stairs_with_Max_Wettstein_featuring_Donna_Wettstein_climb_stairs_f_cm_np1_ba_med_9.avi,climb_stairs,352,240,30.0,79
692,H_I_I_T__Swamis_stairs_with_Max_Wettstein_featuring_Donna_Wettstein_climb_stairs_f_cm_np1_fr_med_8.avi,climb_stairs,352,240,30.0,79
693,H_I_I_T__Swamis_stairs_with_Max_Wettstein_featuring_Donna_Wettstein_climb_stairs_f_cm_np2_ba_med_0.avi,climb_stairs,352,240,30.0,79
694,H_I_I_T__Swamis_stairs_with_Max_Wettstein_featuring_Donna_Wettstein_climb_stairs_f_cm_np3_ba_med_1.avi,climb_stairs,352,240,30.0,79
695,H_I_I_T__Swamis_stairs_with_Max_Wettstein_featuring_Donna_Wettstein_climb_stairs_f_cm_np3_ba_med_2.avi,climb_stairs,352,240,30.0,78
696,H_I_I_T__Swamis_stairs_with_Max_Wettstein_featuring_Donna_Wettstein_climb_stairs_f_cm_np3_ba_med_3.avi,climb_stairs,352,240,30.0,78
697,How_to_Exercise_Outdoors_-_Outdoor_Step_Running_Exercises_climb_stairs_f_cm_np1_fr_med_1.avi,climb_stairs,416,240,30.0,78
698,How_to_Exercise_Outdoors_-_Outdoor_Step_Running_Exercises_climb_stairs_f_nm_np1_fr_med_0.avi,climb_stairs,416,240,30.0,78
699,How_to_walk_in_high_heels_stilettos_up_and_down_stairs_climb_stairs_l_cm_np2_ri_med_0.avi,climb_stairs,304,240,30.0,95
700,I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,climb_stairs,320,240,30.0,78
701,I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,climb_stairs,320,240,30.0,78
702,I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_2.avi,climb_stairs,320,240,30.0,78
703,I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_3.avi,climb_stairs,320,240,30.0,78
704,I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_4.avi,climb_stairs,320,240,30.0,78
705,I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_5.avi,climb_stairs,320,240,30.0,78
706,Increase_stride_length_by_running_stairs__working_step_over_action_speed_development_climb_stairs_f_cm_np1_le_med_0.avi,climb_stairs,320,240,30.0,75
707,Increase_stride_length_by_running_stairs__working_step_over_action_speed_development_climb_stairs_f_cm_np1_le_med_1.avi,climb_stairs,320,240,30.0,75
708,Increase_stride_length_by_running_stairs__working_step_over_action_speed_development_climb_stairs_f_cm_np1_le_med_2.avi,climb_stairs,320,240,30.0,76
709,Intense_Cardio_Session-_Stairs_climb_stairs_f_cm_np1_ba_med_0.avi,climb_stairs,320,240,30.0,79
710,Intense_Cardio_Session-_Stairs_climb_stairs_f_cm_np1_ba_med_1.avi,climb_stairs,320,240,30.0,78
711,Intense_Cardio_Session-_Stairs_climb_stairs_f_cm_np1_ba_med_2.avi,climb_stairs,320,240,30.0,79
712,Jerry_Lewis_Cinderfella_dance_climb_stairs_f_nm_np1_fr_bad_0.avi,climb_stairs,320,240,30.0,80
713,Jerry_Lewis_Cinderfella_dance_climb_stairs_f_nm_np1_fr_bad_1.avi,climb_stairs,320,240,30.0,80
714,Jerry_Lewis_Cinderfella_dance_climb_stairs_f_nm_np1_fr_med_2.avi,climb_stairs,320,240,30.0,80
715,Just_Say_NO_to_AQUA_DOTS!_climb_stairs_l_nm_np1_ba_med_0.avi,climb_stairs,320,240,30.0,79
716,Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,climb_stairs,320,240,30.0,78
717,Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,climb_stairs,320,240,30.0,79
718,Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_5.avi,climb_stairs,320,240,30.0,78
719,Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_fr_med_0.avi,climb_stairs,320,240,30.0,79
720,Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_fr_med_1.avi,climb_stairs,320,240,30.0,78
721,Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_fr_med_2.avi,climb_stairs,320,240,30.0,79
722,Narcotic1967256kb_climb_stairs_f_nm_np1_ba_med_0.avi,climb_stairs,320,240,30.0,81
723,Outdoor_Agility_Training_-_Outdoor_Stair_Run_Drill_for_Agility_climb_stairs_f_cm_np1_ba_med_0.avi,climb_stairs,416,240,30.0,79
724,Outdoor_Agility_Training_-_Outdoor_Stair_Run_Drill_for_Agility_climb_stairs_f_cm_np1_ba_med_1.avi,climb_stairs,416,240,30.0,79
725,Outdoor_Agility_Training_-_Outdoor_Stair_Run_Drill_for_Agility_climb_stairs_f_cm_np1_ba_med_2.avi,climb_stairs,416,240,30.0,79
726,Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_cm_np2_fr_med_5.avi,climb_stairs,416,240,30.0,79
727,Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np1_ba_med_0.avi,climb_stairs,416,240,30.0,90
728,Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np2_ba_med_1.avi,climb_stairs,416,240,30.0,53
729,Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np2_ba_med_3.avi,climb_stairs,416,240,30.0,57
730,Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np2_ba_med_6.avi,climb_stairs,416,240,30.0,77
731,Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np2_fr_med_4.avi,climb_stairs,416,240,30.0,76
732,Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np3_ba_med_2.avi,climb_stairs,416,240,30.0,78
733,Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np3_ba_med_7.avi,climb_stairs,416,240,30.0,78
734,Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_l_cm_np1_ba_med_8.avi,climb_stairs,416,240,30.0,67
735,Return_of_the_King_4_climb_stairs_f_cm_np1_ba_bad_6.avi,climb_stairs,352,240,30.0,103
736,Running_Up_Stairs_climb_stairs_l_nm_np1_ba_med_0.avi,climb_stairs,320,240,30.0,79
737,Running_Up_Stairs_climb_stairs_l_nm_np1_ba_med_1.avi,climb_stairs,320,240,30.0,79
738,Running_Up_Stairs_climb_stairs_l_nm_np1_ba_med_2.avi,climb_stairs,320,240,30.0,79
739,Running_Up_Stairs_climb_stairs_l_nm_np1_ba_med_3.avi,climb_stairs,320,240,30.0,79
740,Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_0.avi,climb_stairs,352,240,30.0,77
741,Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_1.avi,climb_stairs,352,240,30.0,78
742,Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,climb_stairs,352,240,30.0,77
743,Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,climb_stairs,352,240,30.0,36
744,Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_4.avi,climb_stairs,352,240,30.0,37
745,Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ri_med_0.avi,climb_stairs,352,240,30.0,38
746,Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ri_med_1.avi,climb_stairs,352,240,30.0,36
747,Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ri_med_2.avi,climb_stairs,352,240,30.0,45
748,Stairs_to_Perpetual_Youth_and_Longevity___Taishan_(Mount_Tai)_climb_stairs_f_cm_np1_fr_med_1.avi,climb_stairs,288,240,30.0,95
749,Stairs_to_Perpetual_Youth_and_Longevity___Taishan_(Mount_Tai)_climb_stairs_f_nm_np3_ba_med_0.avi,climb_stairs,288,240,30.0,79
750,Stairway_to_fitness_climb_stairs_f_nm_np1_fr_med_0.avi,climb_stairs,320,240,30.0,79
751,Stairway_to_fitness_climb_stairs_f_nm_np1_fr_med_1.avi,climb_stairs,320,240,30.0,51
752,TheBoondockSaints_climb_stairs_f_cm_np3_ba_med_125.avi,climb_stairs,480,240,30.0,49
753,TheBoondockSaints_climb_stairs_u_cm_np2_ba_med_30.avi,climb_stairs,480,240,30.0,134
754,TheLastManOnearth_climb_stairs_f_cm_np1_ba_med_33.avi,climb_stairs,320,240,30.0,53
755,TheLastManOnearth_climb_stairs_f_nm_np1_ba_med_56.avi,climb_stairs,320,240,30.0,48
756,The_Avengers__Ralph_Fiennes__fencing_scene_climb_stairs_u_nm_np2_ri_med_0.avi,climb_stairs,320,240,30.0,68
757,Treppen_steigen_climb_stairs_f_cm_np1_ba_bad_3.avi,climb_stairs,320,240,30.0,82
758,Treppen_steigen_climb_stairs_f_cm_np1_ba_bad_4.avi,climb_stairs,320,240,30.0,79
759,Treppen_steigen_climb_stairs_f_cm_np1_ba_bad_5.avi,climb_stairs,320,240,30.0,85
760,Treppen_steigen_climb_stairs_f_cm_np1_le_bad_6.avi,climb_stairs,320,240,30.0,85
761,Treppen_steigen_climb_stairs_f_cm_np1_le_bad_7.avi,climb_stairs,320,240,30.0,82
762,Treppen_steigen_climb_stairs_f_cm_np1_le_bad_8.avi,climb_stairs,320,240,30.0,88
763,Treppen_steigen_climb_stairs_f_cm_np1_ri_bad_0.avi,climb_stairs,320,240,30.0,79
764,Treppen_steigen_climb_stairs_f_cm_np1_ri_bad_1.avi,climb_stairs,320,240,30.0,79
765,Treppen_steigen_climb_stairs_f_cm_np1_ri_bad_2.avi,climb_stairs,320,240,30.0,79
766,Treppensteigen_climb_stairs_l_cm_np1_ba_med_0.avi,climb_stairs,320,240,30.0,81
767,Treppensteigen_climb_stairs_l_cm_np1_ba_med_1.avi,climb_stairs,320,240,30.0,80
768,Walking_up_the_stairs_climb_stairs_l_cm_np1_ba_med_0.avi,climb_stairs,288,240,30.0,100
769,Walking_up_the_stairs_climb_stairs_l_cm_np1_ba_med_1.avi,climb_stairs,288,240,30.0,78
770,Walking_up_the_stairs_climb_stairs_l_cm_np1_ba_med_2.avi,climb_stairs,288,240,30.0,114
771,szenephoto_-_stevemachine_beim_treppensteigen_-_feuer_bung_climb_stairs_f_cm_np1_ba_bad_0.avi,climb_stairs,320,240,30.0,73
772,treppensteigen_1_climb_stairs_f_cm_np2_fr_med_0.avi,climb_stairs,320,240,30.0,79
773,treppensteigen_1_climb_stairs_f_cm_np2_fr_med_1.avi,climb_stairs,320,240,30.0,78
774,treppensteigen_1_climb_stairs_f_cm_np2_fr_med_2.avi,climb_stairs,320,240,30.0,79
775,50_FIRST_DATES_dive_f_cm_np1_ri_bad_32.avi,dive,320,240,30.0,45
776,50_FIRST_DATES_dive_f_cm_np1_ri_bad_35.avi,dive,320,240,30.0,46
777,96_Meter_Bungy-Jump__Jauntal_02_dive_f_cm_np1_ri_bad_0.avi,dive,320,240,30.0,121
778,96_Meter_Bungy-Jump__Jauntal_03_dive_f_cm_np1_ri_bad_0.avi,dive,320,240,30.0,114
779,BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_fr_bad_4.avi,dive,320,240,30.0,50
780,BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_fr_bad_5.avi,dive,320,240,30.0,55
781,BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_le_bad_0.avi,dive,320,240,30.0,50
782,BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_ri_bad_1.avi,dive,320,240,30.0,43
783,BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np3_ri_bad_2.avi,dive,320,240,30.0,41
784,BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_u_cm_np1_fr_bad_3.avi,dive,320,240,30.0,43
785,BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_le_bad_0.avi,dive,288,240,30.0,67
786,BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_le_bad_1.avi,dive,288,240,30.0,45
787,BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_le_bad_3.avi,dive,288,240,30.0,46
788,BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_ri_bad_8.avi,dive,288,240,30.0,47
789,BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np2_le_bad_5.avi,dive,288,240,30.0,53
790,BASE_Jumping_Compilation_-_Brilliant_dive_l_cm_np1_ba_bad_2.avi,dive,288,240,30.0,41
791,BASE_Jumping_Compilation_-_Brilliant_dive_u_cm_np1_ba_bad_4.avi,dive,288,240,30.0,44
792,BASE_Jumping_Compilation_-_Brilliant_dive_u_cm_np1_ba_bad_7.avi,dive,288,240,30.0,34
793,BASE_Jumping_Compilation_-_Brilliant_dive_u_cm_np1_ri_bad_6.avi,dive,288,240,30.0,41
794,BATMAN_BEGINS_dive_f_cm_np1_fr_bad_17.avi,dive,560,240,30.0,49
795,Basejumping_Compilation_Part_3_dive_f_cm_np1_le_bad_0.avi,dive,320,240,30.0,38
796,BeforeNightFalls_dive_f_cm_np1_ri_bad_1.avi,dive,432,240,30.0,77
797,Bridge_diving_in_Mostar_dive_f_cm_np1_fr_bad_1.avi,dive,320,240,30.0,212
798,Bridge_diving_in_Mostar_dive_f_cm_np1_le_bad_2.avi,dive,320,240,30.0,121
799,Bridge_diving_in_Mostar_dive_f_cm_np1_ri_bad_0.avi,dive,320,240,30.0,133
800,Bridge_diving_in_Mostar_dive_f_cm_np1_ri_bad_3.avi,dive,320,240,30.0,421
801,Bridge_diving_in_Mostar_dive_f_cm_np2_fr_bad_4.avi,dive,320,240,30.0,123
802,Bungee_Jump_-_Shit_dive_u_cm_np1_ba_bad_0.avi,dive,320,240,30.0,55
803,Bungee_Jumping_Europabr_cke_192m_dive_f_cm_np1_le_bad_3.avi,dive,320,240,30.0,56
804,Bungee_Jumping_Europabr_cke_192m_dive_f_cm_np1_ri_bad_0.avi,dive,320,240,30.0,59
805,Bungee_Jumping_Europabr_cke_192m_dive_f_cm_np1_ri_bad_1.avi,dive,320,240,30.0,50
806,Bungee_Jumping_Europabr_cke_192m_dive_f_cm_np1_ri_bad_2.avi,dive,320,240,30.0,56
807,Bungee_Jumping_Europabr_cke_192m_dive_f_cm_np1_ri_bad_4.avi,dive,320,240,30.0,74
808,Bungee_Jumping_Europabr_cke_192m_dive_f_cm_np1_ri_bad_5.avi,dive,320,240,30.0,47
809,Bungee_Jumping_in_Switzerland_-_Compilation_Part_1_dive_f_cm_np1_fr_bad_0.avi,dive,320,240,30.0,51
810,Bungee_Jumping_in_Switzerland_-_Compilation_Part_1_dive_f_cm_np1_fr_bad_1.avi,dive,320,240,30.0,61
811,Bungee_Jumping_in_Switzerland_-__Compilation_Part_2_dive_f_cm_np1_fr_bad_0.avi,dive,320,240,30.0,55
812,Bungee_Jumping_in_Switzerland_-__Compilation_Part_2_dive_f_cm_np1_fr_bad_1.avi,dive,320,240,30.0,53
813,Bungee_Jumping_in_Switzerland_-__Compilation_Part_2_dive_f_cm_np1_fr_bad_2.avi,dive,320,240,30.0,61
814,BungyjumpingAJHackettNewZealand_dive_f_cm_np1_ba_bad_2.avi,dive,320,240,30.0,81
815,BungyjumpingAJHackettNewZealand_dive_f_cm_np1_ba_bad_3.avi,dive,320,240,30.0,156
816,BungyjumpingAJHackettNewZealand_dive_f_cm_np1_fr_bad_1.avi,dive,320,240,30.0,111
817,BungyjumpingAJHackettNewZealand_dive_f_cm_np1_ri_bad_0.avi,dive,320,240,30.0,156
818,Butcho_dive_f_cm_np1_fr_bad_0.avi,dive,416,240,30.0,34
819,Butcho_dive_f_cm_np1_fr_bad_1.avi,dive,416,240,30.0,50
820,Der_K_pfer_dive_f_cm_np1_le_bad_0.avi,dive,320,240,30.0,46
821,Dive_Roll_dive_f_cm_np1_le_bad_0.avi,dive,320,240,30.0,51
822,Dive_Roll_dive_f_cm_np1_le_bad_1.avi,dive,320,240,30.0,66
823,Dive_Roll_dive_u_cm_np1_fr_bad_2.avi,dive,320,240,30.0,64
824,Dive_Roll_dive_u_cm_np1_le_bad_3.avi,dive,320,240,30.0,49
825,Extreme_Cliffdiving_dive_f_cm_np1_le_bad_0.avi,dive,320,240,30.0,127
826,Extreme_Cliffdiving_dive_f_cm_np1_le_bad_1.avi,dive,320,240,30.0,251
827,Extreme_Cliffdiving_dive_f_cm_np1_le_bad_2.avi,dive,320,240,30.0,196
828,Extreme_Cliffdiving_dive_f_cm_np1_le_bad_3.avi,dive,320,240,30.0,255
829,Faith_Rewarded_dive_f_cm_np1_le_med_31.avi,dive,416,240,30.0,55
830,Fellowship_7_dive_f_cm_np1_ba_bad_0.avi,dive,352,240,30.0,39
831,France_-_K_pfer_-_3m_dive_f_cm_np1_fr_bad_0.avi,dive,320,240,30.0,36
832,GoalKeeper_Training_2_dive_f_cm_np1_ba_bad_2.avi,dive,320,240,30.0,79
833,GoalKeeper_Training_2_dive_f_cm_np1_ba_bad_4.avi,dive,320,240,30.0,79
834,GoalKeeper_Training_2_dive_f_cm_np1_ba_bad_7.avi,dive,320,240,30.0,79
835,GoalKeeper_Training_2_dive_f_cm_np1_le_bad_0.avi,dive,320,240,30.0,79
836,GoalKeeper_Training_2_dive_f_cm_np1_le_bad_10.avi,dive,320,240,30.0,79
837,GoalKeeper_Training_2_dive_f_cm_np1_le_bad_11.avi,dive,320,240,30.0,61
838,GoalKeeper_Training_2_dive_f_cm_np1_le_bad_12.avi,dive,320,240,30.0,63
839,GoalKeeper_Training_2_dive_f_cm_np1_le_bad_5.avi,dive,320,240,30.0,66
840,GoalKeeper_Training_2_dive_f_cm_np1_le_bad_8.avi,dive,320,240,30.0,79
841,GoalKeeper_Training_2_dive_f_cm_np1_ri_bad_1.avi,dive,320,240,30.0,60
842,GoalKeeper_Training_2_dive_f_cm_np1_ri_bad_3.avi,dive,320,240,30.0,79
843,GoalKeeper_Training_2_dive_f_cm_np1_ri_bad_6.avi,dive,320,240,30.0,79
844,GoalKeeper_Training_2_dive_f_cm_np1_ri_bad_9.avi,dive,320,240,30.0,79
845,Guypunchedoffroof_dive_f_cm_np1_fr_bad_0.avi,dive,424,240,30.0,95
846,HP_PRISONER_OF_AZKABAN_dive_f_cm_np1_fr_bad_28.avi,dive,560,240,30.0,47
847,Hechtsprung_1_dive_f_cm_np1_ba_bad_0.avi,dive,320,240,30.0,38
848,IamLegend_dive_f_nm_np1_fr_bad_19.avi,dive,560,240,30.0,49
849,Jeff_Bungee_Jumping_dive_f_cm_np1_fr_bad_0.avi,dive,320,240,30.0,38
850,Jeff_Bungee_Jumping_dive_f_cm_np1_fr_bad_1.avi,dive,320,240,30.0,65
851,Jeff_Bungee_Jumping_dive_f_cm_np1_ri_bad_2.avi,dive,320,240,30.0,67
852,K_pfer_Basti_dive_f_cm_np1_ba_bad_0.avi,dive,320,240,30.0,46
853,K_pfer_dive_f_cm_np1_fr_bad_0.avi,dive,288,240,30.0,80
854,K_pfer_ins_Eiswasser_trendfun_net_dive_f_cm_np1_ba_bad_0.avi,dive,288,240,30.0,42
855,K_pfer_vom_10_meter_turm_im_Freibad_Schw_bisch_Hall_dive_f_cm_np1_le_bad_0.avi,dive,320,240,30.0,85
856,K_pfer_vom_10er_dive_f_cm_np1_le_bad_0.avi,dive,320,240,30.0,55
857,K_pfer_vom_Tim_dive_f_cm_np1_ri_bad_0.avi,dive,320,240,30.0,56
858,K_pfer_von_10-Meter-Brett_dive_f_cm_np1_ri_bad_0.avi,dive,320,240,30.0,112
859,Marc_-_K_pfer_-_1m_dive_f_cm_np1_le_bad_0.avi,dive,416,240,30.0,40
860,Matze_-_Wanne_mit_Angriff_-_Butcho_K_pfer_-_1m_dive_f_cm_np1_fr_bad_0.avi,dive,416,240,30.0,53
861,Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_le_bad_2.avi,dive,320,240,30.0,32
862,Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_le_bad_4.avi,dive,320,240,30.0,34
863,Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_le_bad_5.avi,dive,320,240,30.0,47
864,Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_ri_bad_0.avi,dive,320,240,30.0,47
865,Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_ri_bad_1.avi,dive,320,240,30.0,48
866,Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_ri_bad_3.avi,dive,320,240,30.0,48
867,Oberstrick_-_K_pfer_-_3m_dive_f_cm_np1_le_bad_0.avi,dive,416,240,30.0,81
868,OldSchool_dive_f_cm_np2_ri_bad_15.avi,dive,320,240,30.0,51
869,Parkour_Dive_dive_f_cm_np1_le_bad_0.avi,dive,320,240,30.0,81
870,Parkour_Dive_dive_f_cm_np1_le_bad_1.avi,dive,320,240,30.0,81
871,Parkour_dive_u_cm_np1_fr_bad_0.avi,dive,352,240,30.0,79
872,Pirates_1_dive_f_cm_np1_ri_bad_8.avi,dive,352,240,30.0,75
873,Pirates_1_dive_f_nm_np1_ba_bad_7.avi,dive,352,240,30.0,33
874,Pirates_1_dive_f_nm_np1_fr_bad_3.avi,dive,352,240,30.0,56
875,Pirates_3_dive_f_cm_np1_fr_bad_2.avi,dive,352,240,30.0,85
876,Pirates_5_dive_f_cm_np1_ba_bad_0.avi,dive,352,240,30.0,50
877,Pirates_5_dive_f_cm_np1_fr_bad_6.avi,dive,352,240,30.0,64
878,Pirates_5_dive_f_cm_np1_le_bad_3.avi,dive,352,240,30.0,53
